Date,LQQ3_Close,TQQQ_Close,MACD,MACD_Signal,MACD_Histogram,SMA_200,MACD_Bullish,SMA_Bullish,AND_Signal,OR_Signal,Signal_State,MACD_Change,SMA_Change,OR_Change,AND_Change,LQQ3_Forward_Return_1d,LQQ3_Forward_Return_5d,LQQ3_Forward_Return_20d
2015-06-18,1326.030029296875,4.663132667541504,0.0019270784120077877,0.005446548031647422,-0.0035194696196396346,3.9910532104969025,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.01224864073274401,-0.012380558377101836,0.03597126275840612
2015-06-19,1309.7879638671875,4.591946125030518,0.008499512813429533,0.006057140988003845,0.0024423718254256875,3.996384961605072,1.0,1.0,1.0,1.0,Both_Bullish,1.0,0.0,0.0,1.0,0.020191088673461532,-0.0198214633045235,0.0944374177930718
2015-06-22,1336.2340087890625,4.702724933624268,0.022389051416740635,0.009323523073751205,0.01306552834298943,4.002326582670212,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.0030511320175738987,-0.10623665489448664,0.08509067203560172
2015-06-23,1340.31103515625,4.714323043823242,0.03394122804299382,0.014247064067599732,0.01969416397539409,4.008054314851761,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.01594332807399168,-0.09862941386695678,0.07807963840599319
2015-06-24,1318.9420166015625,4.641936779022217,0.03683088116441535,0.01876382748696286,0.018067053677452493,4.013330156803131,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.007073077796266536,-0.06337736109772973,0.05951582694055668
2015-06-25,1309.613037109375,4.611542224884033,0.0362504924688718,0.022261160483344648,0.01398933198552715,4.018889832496643,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.019690539551748376,-0.054087720851761945,0.05315691602156902
2015-06-26,1283.8260498046875,4.525958061218262,0.02855543422445095,0.02352001523156591,0.005035418992885038,4.023615766763687,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.06975171774965028,-0.035088084617978965,0.04246283410935492
2015-06-29,1194.2769775390625,4.206017017364502,-0.0033212380889917625,0.018151764567454376,-0.02147300265644614,4.026755992174149,0.0,1.0,0.0,1.0,SMA_Only,-1.0,0.0,0.0,-1.0,0.011588572902771155,0.026709924457636314,0.0922181665345907
2015-06-30,1208.116943359375,4.254009246826172,-0.024429550080200535,0.009635501637923392,-0.03406505171812393,4.030418047904968,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.022542526978666322,0.02206086071044111,0.10913767491093673
2015-07-01,1235.3509521484375,4.341192245483398,-0.0337342328005974,0.0009615547502192323,-0.03469578755081663,4.0350457799434665,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.002775001371048136,-0.052926607177177454,0.10003394270451715
2015-07-02,1238.779052734375,4.357589244842529,-0.03933176794262305,-0.007097109788349228,-0.03223465815427382,4.03929370880127,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.0,-0.05530042240510957,0.10922925503725933
2015-07-03,1238.779052734375,,,,,,0.0,1.0,0.0,1.0,SMA_Only,,,,,-0.010173749157229572,-0.010989864287602069,0.10216269524140431
2015-07-06,1226.176025390625,4.320796012878418,-0.04620414853316834,-0.014918517537313056,-0.03128563099585529,4.043271708488464,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.0070079804205822605,0.04941704362660437,0.10717220413995898
2015-07-07,1234.76904296875,4.342790603637695,-0.04930739504886006,-0.02179629303962246,-0.0275111020092376,4.04697985291481,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.05248028022700035,0.062229442579050165,0.0902176401757826
2015-07-08,1169.968017578125,4.125233173370361,-0.06853181459046986,-0.031143397349791945,-0.037388417240677915,4.049640196561813,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.00026157148643335404,0.12464272590250514,0.17734671983930528
2015-07-09,1170.2740478515625,4.113234996795654,-0.08376981191147426,-0.041668680262128416,-0.04210113164934584,4.052728320360184,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.04690439073797181,0.1738524035700857,0.121867947722331
2015-07-10,1225.1650390625,4.3043999671936035,-0.07950414480175372,-0.04923577317005348,-0.030268371631700236,4.05692419886589,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.05028300555808407,0.17003090304319657,0.0656645828168878
2015-07-13,1286.77001953125,4.52435827255249,-0.05770953629910647,-0.05093052579586409,-0.00677901050324238,4.061658129692078,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.019302604442370086,0.12680202101843996,0.05020244336044599
2015-07-14,1311.6080322265625,4.615139961242676,-0.0327344856815861,-0.0472913177730085,0.014556832091422396,4.0679814493656155,1.0,1.0,1.0,1.0,Both_Bullish,1.0,0.0,0.0,1.0,0.003193018171854689,0.10167214642614741,-0.009696507848106939
2015-07-15,1315.7960205078125,4.637137413024902,-0.011039313281452579,-0.04004091687469732,0.02900160359324474,4.073879002332688,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.04402884831349407,0.06204907115232672,-0.003451154703483228
2015-07-16,1373.72900390625,4.818304538726807,0.020536211455914,-0.027925491208575053,0.048461702664489056,4.080740364789963,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.04349617206530043,0.0040029899797291435,-0.05086377784578566
2015-07-17,1433.48095703125,5.038661956787109,0.06261920907027463,-0.009816551152805114,0.07243576022307974,4.088639544248581,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.01147842354081674,-0.06636991875041942,-0.08357622823866595
2015-07-20,1449.93505859375,5.095052242279053,0.09937497972965481,0.012021755023686877,0.08735322470596793,4.097648297548294,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.0034298242748614927,-0.10036590741705498,-0.07259846632409117
2015-07-21,1444.9620361328125,5.081053256988525,0.12592302937146727,0.03480200989324297,0.09112101947822429,4.106595050096512,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.032888126842243626,-0.07266212947413175,-0.08328320152631608
2015-07-22,1397.43994140625,4.914286136627197,0.13198440305777837,0.05423848852615006,0.0777459145316283,4.114212194681167,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.01303234115676788,-0.027558939564780283,-0.07167315931022022
2015-07-23,1379.22802734375,4.855496883392334,0.13053950579546658,0.06949869198001338,0.061040813815453204,4.121651339530945,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.02964490580986945,-0.003725316932061573,-0.13813747075310678
2015-07-24,1338.3409423828125,4.717522144317627,0.11691330219316054,0.07898161402264281,0.03793168817051773,4.129112286567688,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.02535223317626034,0.020170583094796024,-0.22599920519452898
2015-07-27,1304.4110107421875,4.5963454246521,0.0952386373782268,0.08223301869375961,0.013005618684467188,4.135035772323608,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.027259051436330672,0.04076706001037822,-0.2959642457912348
2015-07-28,1339.968017578125,4.717522144317627,0.08683824073154689,0.08315406310131708,0.0036841776302298096,4.142414758205414,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.014149562294605067,0.004626210870748215,-0.3259891256441413
2015-07-29,1358.927978515625,4.770313262939453,0.08347838113225325,0.08321892670750432,0.00025945442474893665,4.151271144151687,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.011157314842578536,0.013635769952367705,-0.23445614030044726
2015-07-30,1374.0899658203125,4.836700439453125,0.08519053505831575,0.08361324837766661,0.0015772866806491453,4.161161148548127,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.006370693671992611,-0.044536400822810185,-0.1863051229307039
2015-07-31,1365.3360595703125,4.821903228759766,0.08438072961677712,0.08376674462548872,0.0006139849912883966,4.170951180458069,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.0056748276885314475,-0.04374093024008496,-0.17868715608002372
2015-08-03,1357.5880126953125,4.777511119842529,0.0792434120538914,0.08286207811116926,-0.0036186660572778556,4.180825110673904,0.0,1.0,0.0,1.0,SMA_Only,-1.0,0.0,0.0,-1.0,-0.008412729341309988,-0.004580914152503501,-0.27872227149177153
2015-08-04,1346.1669921875,4.746717929840088,0.07185895251520957,0.08066145299197733,-0.008802500476767755,4.190762975215912,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.023244527466947273,-0.035119697491793445,-0.2127692740165763
2015-08-05,1377.4580078125,4.85789680480957,0.07412347193386193,0.07935385678035425,-0.005230384846492325,4.200716978311538,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.046872618337815086,-0.04806172134047304,-0.24239356916648291
2015-08-06,1312.8929443359375,4.624739646911621,0.05645352472945042,0.0747737903701735,-0.018320265640723074,4.208887476921081,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.005543448255214467,-0.006883262907059318,-0.23317433145712796
2015-08-07,1305.614990234375,4.606343746185303,0.040498724728117,0.0679187772417622,-0.027420052513645196,4.215796531438827,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.03504404335316269,0.00617412883318913,-0.2288997772728556
2015-08-10,1351.3690185546875,4.761913776397705,0.039947146228596075,0.06232445103912897,-0.02237730481053289,4.223733323812485,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.03883395518596189,-0.0049557311085447475,-0.19172262286463515
2015-08-11,1298.8900146484375,4.580348014831543,0.024575881282341783,0.05477473708777154,-0.030198855805429754,4.230036617517471,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.009519659166616679,0.0198099583036786,-0.18838547824835794
2015-08-12,1311.2550048828125,4.6207404136657715,0.015474986074390351,0.0469147868850953,-0.03143980081070495,4.236160041093826,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.005642722295823632,-0.010656965251916284,-0.1717850665824101
2015-08-13,1303.85595703125,4.599944114685059,0.006509337932100401,0.03883369709449633,-0.03232435916239593,4.242115515470505,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.007531559223562079,-0.08831573791229963,-0.15138325437207922
2015-08-14,1313.676025390625,4.624739646911621,0.0013887804149641525,0.031344713758589896,-0.029955933343625743,4.247433314323425,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.02359483699222631,-0.2114669575270819,-0.16609503724062724
2015-08-17,1344.6719970703125,4.73831844329834,0.006421537850735959,0.026360078577019105,-0.019938540726283146,4.253532910346985,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.014911462002860865,-0.317043865160469,-0.15613841629194647
2015-08-18,1324.6209716796875,4.66273307800293,0.004261799717296455,0.021940422805074574,-0.01767862308777812,4.259144629240036,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.020639840682609822,-0.3181800421055736,-0.12958720595099482
2015-08-19,1297.281005859375,4.575149059295654,-0.004465629654124115,0.016659212313234837,-0.02112484196735895,4.263588757514953,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.08369508943265691,-0.1980773903049553,-0.11050578480419249
2015-08-20,1188.7049560546875,4.198419570922852,-0.04130496365116798,0.005066377120354271,-0.04637134077152225,4.265959324836731,0.0,0.0,0.0,0.0,Both_Bearish,0.0,-1.0,-1.0,0.0,-0.12856680890514982,-0.05940497671410927,-0.06989279278807448
2015-08-21,1035.876953125,3.6761159896850586,-0.11136222082849212,-0.018219342469415017,-0.0931428783590771,4.265916286706925,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.11345455946708805,0.082530158248314,0.07624467587660666
2015-08-24,918.3519897460938,3.2405974864959717,-0.19972351692462986,-0.054520177360458,-0.14520333956417186,4.263697657585144,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.016550271332865796,0.06625565031726444,0.16181057123824427
2015-08-25,903.1530151367188,3.197805166244507,-0.2700900335222949,-0.0976341485928254,-0.17245588492946948,4.261107136011123,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.15187454649540166,0.17338258389611205,0.18086748363328642
2015-08-26,1040.3189697265625,3.6593191623687744,-0.2853266148293869,-0.13517264184013775,-0.15015397298924918,4.260870159864425,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.07475687587835811,0.0031260366194871825,0.016171938702412625
2015-08-27,1118.0899658203125,3.9452664852142334,-0.27120190930363197,-0.1623784953328366,-0.10882341397079537,4.261873009204865,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.002931853671962692,-0.09957155457790712,-0.07874855899293765
2015-08-28,1121.3680419921875,3.942066192626953,-0.2573002185219986,-0.18136283997066902,-0.07593737855132957,4.262681939601898,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.126782678497541,-0.10220376177561963,-0.16057798141068924
2015-09-01,979.197998046875,3.45135760307312,-0.27803109025766304,-0.21250289107441256,-0.06552819918325048,4.260662598609924,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.08225713356080289,0.11548533395498906,-0.05287798304326197
2015-09-02,1059.7440185546875,3.732105255126953,-0.2703913706336758,-0.22408058698626523,-0.046310783647410564,4.259895961284638,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.015261207753613615,-0.005233358632565244,-0.06204046272137642
2015-09-03,1043.571044921875,3.6705174446105957,-0.2662374399081111,-0.23251195757063442,-0.03372548233747669,4.259003303050995,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.03527410552005661,0.04065840255638897,-0.03897292925644291
2015-09-04,1006.760009765625,3.5477402210235596,-0.2697430853533369,-0.23995818312717496,-0.029784902226161952,4.25706495642662,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.0,0.09904444782329613,0.049203395309393994
2015-09-07,1006.760009765625,,,,,,0.0,0.0,0.0,0.0,Both_Bearish,,,,,0.08494675519904638,0.08812521991837885,0.09649866903153947
2015-09-08,1092.281005859375,3.848884105682373,-0.2453928044005651,-0.241045107381853,-0.004347697018712099,4.25688221335411,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.03486557727197448,0.038850840515040064,-0.006719851192997339
2015-09-09,1054.197998046875,3.714909553527832,-0.23420587841968876,-0.23967726158942018,0.00547138316973142,4.255771715641021,1.0,0.0,0.0,1.0,MACD_Only,1.0,0.0,1.0,0.0,0.030167936739157852,0.09369116916531861,0.04835241819409242
2015-09-10,1086.0009765625,3.8336868286132812,-0.21329706969942652,-0.23440122321142146,0.021104153511994933,4.255113167762756,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.018851753269817806,0.06254411837437557,0.02935080233619436
2015-09-11,1106.4739990234375,3.8956751823425293,-0.18953984867011275,-0.22542894830315974,0.035889099633046984,4.254316763877869,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.009935201371103042,-0.0007690665566371102,0.024085540588918875
2015-09-14,1095.48095703125,3.860882043838501,-0.17154216405578548,-0.21465159145368493,0.04310942739789944,4.253280428647995,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.03581630856523943,0.01768729844955197,0.04310443962568167
2015-09-15,1134.717041015625,3.995656728744507,-0.1447352606297705,-0.20066832528890205,0.05593306465913156,4.252502155303955,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.016083304771439266,-0.05972060765940712,-0.01344044204990702
2015-09-16,1152.967041015625,4.062445163726807,-0.11675544392271187,-0.18388574901566404,0.06713030509295217,4.251747972965241,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.0008299536288951526,-0.07499174704868317,-0.03313631419276819
2015-09-17,1153.9239501953125,4.073642730712891,-0.09261013553028397,-0.16563062631858805,0.07302049078830408,4.251827418804169,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.04185796066728409,-0.08387121685358367,0.013544244677187844
2015-09-18,1105.623046875,3.901273250579834,-0.08638775687981859,-0.14978205243083417,0.06339429555101558,4.25082710981369,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.008351859899413228,-0.06836059984560461,0.07241701246645782
2015-09-21,1114.8570556640625,3.9344687461853027,-0.07788012430617064,-0.13540166680590146,0.05752154249973082,4.249806864261627,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.04297053655084049,-0.1556755903294339,0.08020938345055217
2015-09-22,1066.9510498046875,3.7609000205993652,-0.08417301564927149,-0.12515593657457547,0.04098292092530398,4.247980744838714,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.0004189709400977959,-0.1307755092607794,0.1105224059640777
2015-09-23,1066.5040283203125,3.7668988704681396,-0.0876655662487873,-0.11765786250941783,0.029992296260630533,4.246170629262924,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.008777354548878957,-0.06798569636643892,0.09241128417598166
2015-09-24,1057.1429443359375,3.7233078479766846,-0.09288020379759754,-0.11270233076705377,0.019822126969456233,4.244588363170624,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.025636033701631034,-0.05131086596425105,0.16921184072036
2015-09-25,1030.0419921875,3.6329245567321777,-0.1031173452949723,-0.11078533367263749,0.007667988377665191,4.242358264923095,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.08615276607161992,0.02548830874803154,0.2965733771472834
2015-09-28,941.301025390625,3.3197827339172363,-0.13494274577764065,-0.11561681609363814,-0.019325929684002513,4.239550006389618,0.0,0.0,0.0,0.0,Both_Bearish,-1.0,0.0,-1.0,0.0,-0.014746656070738218,0.17275024775850212,0.4247929423646679
2015-09-29,927.4199829101562,3.2705912590026855,-0.162263473547529,-0.12494614758441633,-0.037317325963112685,4.236191928386688,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.07178735372756906,0.1698486770088996,0.45389796239501945
2015-09-30,993.9970092773438,3.4869513511657715,-0.16455995121693867,-0.13286890831092082,-0.03169104290601785,4.234567354917527,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.008956782619689685,0.11184541823852623,0.39116216874896037
2015-10-01,1002.9000244140625,3.5357422828674316,-0.16059170468295925,-0.13841346758532852,-0.022178237097630726,4.233758479356766,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.05324159417081109,0.11464348324810492,0.37191338546161967
2015-10-02,1056.2960205078125,3.7193081378936768,-0.14100914469346915,-0.13893260300695665,-0.002076541686512501,4.234785015583038,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.04507731668958126,0.07273340184766819,0.28414095770836534
2015-10-05,1103.9110107421875,3.8888776302337646,-0.11053283027350824,-0.13325264846026696,0.022719818186758722,4.235715824365616,1.0,0.0,0.0,1.0,MACD_Only,1.0,0.0,1.0,0.0,-0.01718432964118277,0.03513873734842132,0.2722266878051105
2015-10-06,1084.9410400390625,3.833286762237549,-0.08983034171883864,-0.1245681871119813,0.03473784539314266,4.235011296272278,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.018646156539549485,0.03182191572595228,0.30697423906401533
2015-10-07,1105.1710205078125,3.8948757648468018,-0.06767365285140636,-0.11318928025986631,0.04551562740845995,4.234392815828324,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.011495918567290708,0.008678242737857556,0.28241870795369906
2015-10-08,1117.8759765625,3.9424667358398438,-0.045746783228173715,-0.09970078085352779,0.05395399762535408,4.233826943635941,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.01364019550888651,0.046227849096492024,0.25742036157787385
2015-10-09,1133.1240234375,3.990457057952881,-0.02421799320405249,-0.08460422332363274,0.06038623011958025,4.2336949646472934,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.008451878319668982,0.046389398087939515,0.2438594472726896
2015-10-12,1142.7010498046875,4.024051666259766,-0.004394807272307677,-0.06856234011336773,0.06416753284106005,4.233688970804215,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.02033349617193958,0.05388811267847582,0.1927424047434212
2015-10-13,1119.4659423828125,3.9452664852142334,0.0049014043830886145,-0.05386959121407646,0.058770995597165074,4.232881169319153,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.0042019853522072825,0.05842706063300751,0.20677366363289895
2015-10-14,1114.761962890625,3.928469181060791,0.010788948746065952,-0.04093788322204797,0.05172683196811392,4.231985387802124,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.0491504172630044,0.04512090826565096,0.20804445403208227
2015-10-15,1169.552978515625,4.120433807373047,0.03059216367933626,-0.026631873841771125,0.057224037521107385,4.232473304271698,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.013796712611175987,0.056834594547654715,0.11644197492155817
2015-10-16,1185.68896484375,4.171624183654785,0.049842437148910346,-0.011337011643634829,0.06117944879254517,4.233846988677978,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.015678722195980654,0.12637045971837813,0.03870160124960309
2015-10-19,1204.279052734375,4.246410369873047,0.070322404868707,0.004994871658833541,0.06532753320987346,4.235754565000534,1.0,1.0,1.0,1.0,Both_Bullish,0.0,1.0,0.0,1.0,-0.016114210253273642,0.11366136824519169,0.06564837259390188
2015-10-20,1184.873046875,4.176023483276367,0.07995166036375556,0.01998622939981795,0.05996543096393761,4.238179959058762,1.0,0.0,0.0,1.0,MACD_Only,0.0,-1.0,0.0,-1.0,-0.01672078858659365,0.13799029102208005,0.08469084570307661
2015-10-21,1165.06103515625,4.108835220336914,0.08122507135343948,0.032233997790542264,0.04899107356289722,4.24100120306015,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.06090926617058767,0.18690007942012832,0.1667114408990611
2015-10-22,1236.0240478515625,4.352389812469482,0.10072597253993809,0.045932392740421435,0.054793579799516656,4.244358409643173,1.0,1.0,1.0,1.0,Both_Bullish,0.0,1.0,0.0,1.0,0.08050084198236362,0.11315954585591692,0.10109101675777477
2015-10-23,1335.5250244140625,4.714323043823242,0.143728748648293,0.06549166392199576,0.07823708472629723,4.248475584983826,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.004218590516936738,0.015655235658012412,0.03935754652318191
2015-10-26,1341.1590576171875,4.7283196449279785,0.17689898587375463,0.08777312831234754,0.08912585756140709,4.25305663228035,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.005379649624207339,0.04717262344955642,0.027206254792693896
2015-10-27,1348.3740234375,4.759113788604736,0.20332763349898553,0.11088402934967516,0.09244360414931037,4.258377482891083,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.025539658225510298,0.051629566861128406,0.018122594125592473
2015-10-28,1382.81103515625,4.869493007659912,0.23052189474254092,0.13481160242824833,0.0957102923142926,4.264266220331192,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.005003624650732341,0.024935407770559026,-0.005072304102017089
2015-10-29,1375.8919677734375,4.851497173309326,0.24776534460348376,0.15740235086329543,0.09036299374018833,4.270348901748657,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.014142814138590976,0.021620917609643575,-6.902482560366963e-05
2015-10-30,1356.4329833984375,4.785109996795654,0.2531557901617809,0.17655303872299255,0.07660275143878836,4.276821441650391,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.03538108112753724,0.03908341859478748,0.01942521255817753
2015-11-02,1404.425048828125,4.948279857635498,0.26751050660451625,0.1947445322992973,0.07276597430521894,4.283488004207611,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.009658715085983927,-0.02953311806554515,-0.02564612930843413
2015-11-03,1417.989990234375,4.995471000671387,0.2794730621610384,0.21169023827164554,0.06778282388939286,4.289990640878678,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.0004922446926156621,-0.0472838130696045,-0.002965434229893593
2015-11-04,1417.2919921875,4.997470855712891,0.2858200891426952,0.2265162084458555,0.0593038806968397,4.296219354867935,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.008221296390081512,-0.049820351586535416,-0.021471938742113172
2015-11-05,1405.6400146484375,4.95347785949707,0.2840262092832706,0.23801820861333853,0.046008000669932075,4.301184401512146,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.002708379667812455,-0.0710722350658528,-0.06360658351543635
2015-11-06,1409.447021484375,4.969876766204834,0.2806921568312548,0.2465529982569218,0.034139158574333,4.306099481582642,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.03299096931541923,-0.12619842562784778,0.00032209759236589974
2015-11-09,1362.947998046875,4.809905529022217,0.262119998162472,0.24966639823803188,0.012453599924440117,4.310258693695069,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.008808833104797298,-0.058410141447542197,0.01951578421301048
2015-11-10,1350.9420166015625,4.775911808013916,0.24187028928840526,0.2481071764481066,-0.006236887159701332,4.3157874977588655,0.0,1.0,0.0,1.0,SMA_Only,-1.0,0.0,0.0,-1.0,-0.003153362404362481,-0.04864832726223578,0.029274367920171462
2015-11-11,1346.6820068359375,4.754716396331787,0.22155797411854294,0.2427973359821939,-0.02123936186365097,4.321526234149933,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.03040359158192163,0.009362293520343012,-0.015345151236595966
2015-11-12,1305.738037109375,4.61674165725708,0.19211235798669613,0.23266034038309438,-0.04054798239639826,4.3260532474517825,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.05679623985402471,0.04230323151100457,0.02928227888360113
2015-11-13,1231.5770263671875,4.345191955566406,0.14519103173158676,0.21516647865279287,-0.06997544692120611,4.32964839220047,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.042028216847147304,0.1270817683160177,0.016927907889312754
2015-11-16,1283.3380126953125,4.526358127593994,0.12122671255691753,0.1963785254336178,-0.07515181287670028,4.33367350101471,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.0014672163932538673,0.07348723331499118,-0.002970387911088168
2015-11-17,1285.220947265625,4.54195499420166,0.10231394230550084,0.17756560880799444,-0.0752516665024936,4.337268741130829,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.057631407233488474,0.06815101443411375,0.013270893467559164
